NAME,CODE,HIERARCHY,IS_GROUP,CHILDREN,LEVEL_NAME,PARENT,LEVEL_NUMBER,OFFICIAL_LEVEL_NAME,count
Tamatave,PORT_TAMATAVE,ALL#WORLD#AFR#MDG#PORT_TAMATAVE,false,NaN,CITY,MDG,1.0,PROVINCE,2
Tamatave,PORT_MGTOA,ALL#WORLD#AFR#MDG#PORT_MGTOA,false,NaN,PORT_TERMINAL,MDG,1.0,PORT_TERMINAL,2
Midi-Pyrénées,MIDIP,ALL#WORLD#EUR#FRA#SOUTI#MIDIP,false,NaN,STATE,FRA,2.0,DEPARTMENT,2
Midi-Pyrénées,FRJ2,ALL#WORLD#EUR#FRA#FRJ#FRJ2,false,NaN,REGION,FRA,2.0,DEPARTMENT,2
Czech Republic,CZE,ALL#WORLD#EUR#CZE,false,NaN,COUNTRY,Europe,0.0,COUNTRY,2
Czech Republic,CZ0,ALL#WORLD#EUR#CZE#CZ0,false,NaN,NATIONAL_REGION,CZE,1.0,REGION,2
Chistopol,PORT_RUCHL,ALL#WORLD#EUR#RUS#PORT_RUCHL,false,NaN,PORT_TERMINAL,RUS,1.0,PORT_TERMINAL,2
Chistopol,CHISTOPOL,ALL#WORLD#EUR#RUS#VOLFD#TATFS#CHISTOPOL,false,NaN,CITY,RUS,3.0,THIRD-LEVEL ADMINISTRATIVE DIVISION,2
Brussels-Capital Region,BE1,ALL#WORLD#EUR#BEL#BE1,false,NaN,NATIONAL_REGION,BEL,1.0,REGION,2
Brussels-Capital Region,BE10,ALL#WORLD#EUR#BEL#BE1#BE10,false,NaN,REGION,BEL,2.0,PROVINCE,2
Balearic Islands,SPBAL,ALL#WORLD#EUR#ESP#SPBAL,false,NaN,NATIONAL_REGION,ESP,1.0,AUTONOMOUS COMMUNITY,2
Balearic Islands,ES53,ALL#WORLD#EUR#ESP#ES5#ES53,false,NaN,REGION,ESP,2.0,PROVINCE,2
Vrancea,RO226,ALL#WORLD#EUR#ROU#RO2#RO22#RO226,false,NaN,DEPARTMENT,ROU,3.0,DEPARTMENT,2
Vrancea,VRAN,ALL#WORLD#EUR#ROU#VRAN,false,NaN,COUNTY,ROU,1.0,DEPARTMENT,2
Astrakhan,PORT_RUASF,ALL#WORLD#EUR#RUS#PORT_RUASF,false,NaN,PORT_TERMINAL,RUS,1.0,PORT_TERMINAL,2
Astrakhan,ASTRAKHAN,ALL#WORLD#EUR#RUS#SOUFD#ASTFS#ASTRAKHAN,false,NaN,CITY,RUS,3.0,THIRD-LEVEL ADMINISTRATIVE DIVISION,2
Satu Mare,SATU_MARE,ALL#WORLD#EUR#ROU#SATU_MARE,false,NaN,CITY,ROU,1.0,MUNICIPALITY,2
Satu Mare,RO115,ALL#WORLD#EUR#ROU#RO1#RO11#RO115,false,NaN,DEPARTMENT,ROU,3.0,DEPARTMENT,2
Slovenia,SVN,ALL#WORLD#EUR#SVN,false,NaN,COUNTRY,Europe,0.0,COUNTRY,2
Slovenia,SI0,ALL#WORLD#EUR#SVN#SI0,false,NaN,NATIONAL_REGION,SVN,1.0,MUNICIPALITIES AND,2
Weimarer Land,WEIMARERLAND---GER,ALL#WORLD#EUR#DEU#THURI#WEIMARERLAND---GER,false,NaN,TERRITORY,DEU,2.0,DISTRICT,2
Weimarer Land,DEG0G,ALL#WORLD#EUR#DEU#DEG#DEG0#DEG0G,false,NaN,DEPARTMENT,DEU,3.0,MUNICIPALITY,2
Rottal-Inn,ROTTAL-INN---GER,ALL#WORLD#EUR#DEU#BAVAR#ROTTAL-INN---GER,false,NaN,TERRITORY,DEU,2.0,DISTRICT,2
Rottal-Inn,DE22A,ALL#WORLD#EUR#DEU#DE2#DE22#DE22A,false,NaN,DEPARTMENT,DEU,3.0,MUNICIPALITY,2
Geneva,CH013,ALL#WORLD#EUR#CHE#CH0#CH01#CH013,false,NaN,DEPARTMENT,CHE,3.0,MUNICIPALITY,2
Geneva,GEN,ALL#WORLD#EUR#CHE#GEN,false,NaN,CITY,CHE,1.0,CANTON,2
Duchy of Lauenburg,DEF06,ALL#WORLD#EUR#DEU#DEF#DEF0#DEF06,false,NaN,DEPARTMENT,DEU,3.0,MUNICIPALITY,2
Duchy of Lauenburg,DUCHY-OF-LAUENBURG-GER,ALL#WORLD#EUR#DEU#SCHLE#DUCHY-OF-LAUENBURG-GER,false,NaN,TERRITORY,DEU,2.0,DISTRICT,2
Northern Croatia,HR06,ALL#WORLD#EUR#HRV#HR0#HR06,false,NaN,REGION,HRV,2.0,MUNICIPALITY,2
Northern Croatia,HRV_N,ALL#WORLD#EUR#HRV#HRV_N,false,NaN,NATIONAL_REGION,HRV,1.0,CITY,2
Jaigarh Port,JAIGH,ALL#WORLD#ASIA#IND#WESTI#MAHAR#JAIGH,false,NaN,CITY,IND,3.0,DISTRICT,2
Jaigarh Port,PORT_INJGD,ALL#WORLD#ASIA#IND#PORT_INJGD,false,NaN,PORT_TERMINAL,IND,1.0,PORT_TERMINAL,2
Bad Tölz-Wolfratshausen,DE216,ALL#WORLD#EUR#DEU#DE2#DE21#DE216,false,NaN,DEPARTMENT,DEU,3.0,MUNICIPALITY,2
Bad Tölz-Wolfratshausen,BADTLZ-WOLFRATSHAUSEN---GER,ALL#WORLD#EUR#DEU#BAVAR#BADTLZ-WOLFRATSHAUSEN---GER,false,NaN,TERRITORY,DEU,2.0,DISTRICT,2
"Gaziantep, Adıyaman, Kilis",TRC1,ALL#WORLD#ASIA#TUR#TRC#TRC1,false,NaN,REGION,TUR,2.0,DISTRICT,2
"Gaziantep, Adıyaman, Kilis",TUR_GAZ_ADI_KIL,ALL#WORLD#ASIA#TUR#TUR_GAZ_ADI_KIL,false,NaN,REGION,TUR,1.0,PROVINCE,2
Swinoujscie,SWINOU,ALL#WORLD#EUR#POL#SWINOU,false,NaN,CITY,POL,1.0,VOIVODSHIP,2
Swinoujscie,PORT_PLSWI,ALL#WORLD#EUR#POL#PORT_PLSWI,false,NaN,PORT_TERMINAL,POL,1.0,PORT_TERMINAL,2
Hilli,PORT_INHLI,ALL#WORLD#ASIA#IND#PORT_INHLI,false,NaN,PORT_TERMINAL,IND,1.0,PORT_TERMINAL,2
Hilli,HILLI,ALL#WORLD#ASIA#IND#HILLI,false,NaN,CITY,IND,1.0,STATE,2
Pulau Laut,PLAUT,ALL#WORLD#ASIA#IDN#PLAUT,false,NaN,CITY,IDN,1.0,GEOGRAPHICAL UNIT,2
Pulau Laut,PORT_IDPUT,ALL#WORLD#ASIA#IDN#PORT_IDPUT,false,NaN,PORT_TERMINAL,IDN,1.0,PORT_TERMINAL,2
Center,UFOFD,ALL#WORLD#EUR#FRA#UFOFD,false,NaN,NATIONAL_REGION,FRA,1.0,METROPOLITAN REGION,4
Center,AL02,ALL#WORLD#EUR#ALB#AL0#AL02,false,NaN,REGION,ALB,2.0,MUNICIPALITY,4
Center,RO12,ALL#WORLD#EUR#ROU#RO1#RO12,false,NaN,REGION,ROU,2.0,COMMUNES AND VILLAGE,4
Center,PT19,ALL#WORLD#EUR#PRT#PT1#PT19,false,NaN,REGION,PRT,2.0,MUNICIPALITY,4
Steinfurt,DEA37,ALL#WORLD#EUR#DEU#DEA#DEA3#DEA37,false,NaN,DEPARTMENT,DEU,3.0,MUNICIPALITY,2
Steinfurt,STEINFURT--GER,ALL#WORLD#EUR#DEU#NRHWE#STEINFURT--GER,false,NaN,TERRITORY,DEU,2.0,DISTRICT,2
Iwakuni,PORT_JPIWK,ALL#WORLD#ASIA#JPN#PORT_JPIWK,false,NaN,PORT_TERMINAL,JPN,1.0,PORT_TERMINAL,2
Iwakuni,IWAK,ALL#WORLD#ASIA#JPN#IWAK,false,NaN,CITY,JPN,1.0,PREFECTURE,2
Freudenstadt,FREUDENSTADT---GER,ALL#WORLD#EUR#DEU#BADEW#FREUDENSTADT---GER,false,NaN,TERRITORY,DEU,2.0,DISTRICT,2
Freudenstadt,DE12C,ALL#WORLD#EUR#DEU#DE1#DE12#DE12C,false,NaN,DEPARTMENT,DEU,3.0,MUNICIPALITY,2
Wayne NE,WAYNE,ALL#WORLD#NOAME#USA#NOPLA#NEBRA#WAYNE,false,NaN,CITY,USA,3.0,CITY,2
Wayne NE,WAYNEBRS,ALL#WORLD#NOAME#USA#NOPLA#NEBRA#WAYNEBRS,false,NaN,CITY,USA,3.0,CITY,2
City of Sevastopol,SEVAS,ALL#WORLD#EUR#UKR#SOUKR#SEVAS,false,NaN,STATE,UKR,2.0,RAION,3
City of Sevastopol,UA45,ALL#WORLD#EUR#UKR#UA4#UA45,false,NaN,REGION,UKR,2.0,RAION,3
City of Sevastopol,UA450,ALL#WORLD#EUR#UKR#UA4#UA45#UA450,false,NaN,DEPARTMENT,UKR,3.0,DEPARTMENT,3
Quequén,QUEBU,ALL#WORLD#SOAME#ARG#PAMAR#BUAPA#QUEBU,false,NaN,CITY,ARG,3.0,CITY,2
Quequén,PORT_ARQQN,ALL#WORLD#SOAME#ARG#PORT_ARQQN,false,NaN,PORT_TERMINAL,ARG,1.0,PORT_TERMINAL,2
Schleswig-Holstein,DEF,ALL#WORLD#EUR#DEU#DEF,false,NaN,NATIONAL_REGION,DEU,1.0,STATE,2
Schleswig-Holstein,DEF0,ALL#WORLD#EUR#DEU#DEF#DEF0,false,NaN,REGION,DEU,2.0,DISTRICT,2
North,AL01,ALL#WORLD#EUR#ALB#AL0#AL01,false,NaN,REGION,ALB,2.0,MUNICIPALITY,2
North,PT11,ALL#WORLD#EUR#PRT#PT1#PT11,false,NaN,REGION,PRT,2.0,MUNICIPALITY,2
Amapá,AMAPA,ALL#WORLD#SOAME#BRA#BRANO#AMAPA,false,NaN,STATE,BRA,2.0,MUNICIPALITY,2
Amapá,PORT_BRAMX,ALL#WORLD#SOAME#BRA#PORT_BRAMX,false,NaN,PORT_TERMINAL,BRA,1.0,PORT_TERMINAL,2
Gorizia,ITH43,ALL#WORLD#EUR#ITA#ITH#ITH4#ITH43,false,NaN,DEPARTMENT,ITA,3.0,MUNICIPALITY,2
Gorizia,SI043,ALL#WORLD#EUR#SVN#SI0#SI04#SI043,false,NaN,DEPARTMENT,SVN,3.0,DEPARTMENT,2
"Van, Muş, Bitlis, Hakkari",TRB2,ALL#WORLD#ASIA#TUR#TRB#TRB2,false,NaN,REGION,TUR,2.0,DISTRICT,2
"Van, Muş, Bitlis, Hakkari",TUR_VAN_MUS_BIL_HAK,ALL#WORLD#ASIA#TUR#TUR_VAN_MUS_BIL_HAK,false,NaN,REGION,TUR,1.0,PROVINCE,2
Wakkanai,WAKK,ALL#WORLD#ASIA#JPN#WAKK,false,NaN,CITY,JPN,1.0,PREFECTURE,2
Wakkanai,PORT_JPWKJ,ALL#WORLD#ASIA#JPN#PORT_JPWKJ,false,NaN,PORT_TERMINAL,JPN,1.0,PORT_TERMINAL,2
Gdansk,GDANS,ALL#WORLD#EUR#POL#GDANS,false,NaN,CITY,POL,1.0,VOIVODSHIP,2
Gdansk,PORT_PLGDN,ALL#WORLD#EUR#POL#PORT_PLGDN,false,NaN,PORT_TERMINAL,POL,1.0,PORT_TERMINAL,2
Erzurum,ERZM,ALL#WORLD#ASIA#TUR#ERZM,false,NaN,STATE,TUR,1.0,PROVINCE,2
Erzurum,TRA11,ALL#WORLD#ASIA#TUR#TRA#TRA1#TRA11,false,NaN,DEPARTMENT,TUR,3.0,DEPARTMENT,2
Izmir,IZMIR,ALL#WORLD#ASIA#TUR#AEGEA#IZMIR,false,NaN,CITY,TUR,2.0,DISTRICT,2
Izmir,PORT_TRIZM,ALL#WORLD#ASIA#TUR#PORT_TRIZM,false,NaN,PORT_TERMINAL,TUR,1.0,PORT_TERMINAL,2
Schleswig-Flensburg,SCHLESWIG-FLENSBURG-GER,ALL#WORLD#EUR#DEU#SCHLE#SCHLESWIG-FLENSBURG-GER,false,NaN,TERRITORY,DEU,2.0,DISTRICT,2
Schleswig-Flensburg,DEF0C,ALL#WORLD#EUR#DEU#DEF#DEF0#DEF0C,false,NaN,DEPARTMENT,DEU,3.0,MUNICIPALITY,2
Ust-Donetsky,USTDONET,ALL#WORLD#EUR#RUS#SOUFD#ROSFS#USTDONET,false,NaN,CITY,RUS,3.0,THIRD-LEVEL ADMINISTRATIVE DIVISION,2
Ust-Donetsky,PORT_USTDONET,ALL#WORLD#EUR#RUS#PORT_USTDONET,false,NaN,PORT_TERMINAL,RUS,1.0,PORT_TERMINAL,2
Sumy Oblast,SUMYO,ALL#WORLD#EUR#UKR#NOUKR#SUMYO,false,NaN,STATE,UKR,2.0,RAION,2
Sumy Oblast,UA12,ALL#WORLD#EUR#UKR#UA1#UA12,false,NaN,REGION,UKR,2.0,RAION,2
Hanover,HANOV,ALL#WORLD#EUR#DEU#LOWSA#HANOV,false,NaN,CITY,DEU,2.0,DISTRICT,2
Hanover,DE92,ALL#WORLD#EUR#DEU#DE9#DE92,false,NaN,REGION,DEU,2.0,DISTRICT,2
Cham,CHAM---GER,ALL#WORLD#EUR#DEU#BAVAR#CHAM---GER,false,NaN,TERRITORY,DEU,2.0,DISTRICT,2
Cham,DE235,ALL#WORLD#EUR#DEU#DE2#DE23#DE235,false,NaN,DEPARTMENT,DEU,3.0,MUNICIPALITY,2
Manzanillo,MANZA,ALL#WORLD#NOAME#MEX#COLME#MANZA,false,NaN,CITY,MEX,2.0,MUNICIPALITY,2
Manzanillo,PORT_MXZLO,ALL#WORLD#NOAME#MEX#PORT_MXZLO,false,NaN,PORT_TERMINAL,MEX,1.0,PORT_TERMINAL,2
Donau-Ries,DE27D,ALL#WORLD#EUR#DEU#DE2#DE27#DE27D,false,NaN,DEPARTMENT,DEU,3.0,MUNICIPALITY,2
Donau-Ries,DONAU-RIES---GER,ALL#WORLD#EUR#DEU#BAVAR#DONAU-RIES---GER,false,NaN,TERRITORY,DEU,2.0,DISTRICT,2
Sao Luis,SAOLU,ALL#WORLD#SOAME#BRA#BRACW#MARAN#SAOLU,false,NaN,CITY,BRA,3.0,CITY,2
Sao Luis,PORT_BRALU,ALL#WORLD#SOAME#BRA#PORT_BRALU,false,NaN,PORT_TERMINAL,BRA,1.0,PORT_TERMINAL,2
Yokosuka,PORT_JPYOS,ALL#WORLD#ASIA#JPN#PORT_JPYOS,false,NaN,PORT_TERMINAL,JPN,1.0,PORT_TERMINAL,2
Yokosuka,YOK,ALL#WORLD#ASIA#JPN#YOK,false,NaN,CITY,JPN,1.0,PREFECTURE,2
Darsana,DARSANA,ALL#WORLD#ASIA#BGD#DARSANA,false,NaN,CITY,BGD,1.0,DIVISION,2
Darsana,PORT_DARSANA,ALL#WORLD#ASIA#BGD#PORT_DARSANA,false,NaN,PORT_TERMINAL,BGD,1.0,PORT_TERMINAL,2
"Corpus Christi, TX",CORTX,ALL#WORLD#NOAME#USA#SOPLA#TEXAS#CORTX,false,NaN,CITY,USA,3.0,CITY,2
"Corpus Christi, TX",PORT_USCRP,ALL#WORLD#NOAME#USA#PORT_USCRP,false,NaN,PORT_TERMINAL,USA,1.0,PORT_TERMINAL,2
Bergstraße,DE716,ALL#WORLD#EUR#DEU#DE7#DE71#DE716,false,NaN,DEPARTMENT,DEU,3.0,MUNICIPALITY,2
Bergstraße,BERGSTRAE--GER,ALL#WORLD#EUR#DEU#HESSE#BERGSTRAE--GER,false,NaN,TERRITORY,DEU,2.0,DISTRICT,2
Verden,DE93B,ALL#WORLD#EUR#DEU#DE9#DE93#DE93B,false,NaN,DEPARTMENT,DEU,3.0,MUNICIPALITY,2
Verden,VERDEN-GER,ALL#WORLD#EUR#DEU#LOWSA#VERDEN-GER,false,NaN,TERRITORY,DEU,2.0,DISTRICT,2
Santander,PORT_ESSDR,ALL#WORLD#EUR#ESP#PORT_ESSDR,false,NaN,PORT_TERMINAL,ESP,1.0,PORT_TERMINAL,2
Santander,SANTAN,ALL#WORLD#EUR#ESP#SANTAN,false,NaN,CITY,ESP,1.0,AUTONOMOUS COMMUNITY,2
Tianjin,TIANJ,ALL#WORLD#ASIA#CHN#TIANJ,false,NaN,CITY,CHN,1.0,MUNICIPALITY,2
Tianjin,PORT_CNTXG,ALL#WORLD#ASIA#CHN#PORT_CNTXG,false,NaN,PORT_TERMINAL,CHN,1.0,PORT_TERMINAL,2
Kushiro,PORT_JPKUH,ALL#WORLD#ASIA#JPN#PORT_JPKUH,false,NaN,PORT_TERMINAL,JPN,1.0,PORT_TERMINAL,2
Kushiro,KUSHI,ALL#WORLD#ASIA#JPN#KUSHI,false,NaN,CITY,JPN,1.0,PREFECTURE,2
Alexandria,ALEXD,ALL#WORLD#AFR#EGY#ALEXD,false,NaN,CITY,EGY,1.0,GOVERNORATE,2
Alexandria,PORT_EGALY,ALL#WORLD#AFR#EGY#PORT_EGALY,false,NaN,PORT_TERMINAL,EGY,1.0,PORT_TERMINAL,2
Saxony-Anhalt,DEE,ALL#WORLD#EUR#DEU#DEE,false,NaN,NATIONAL_REGION,DEU,1.0,STATE,2
Saxony-Anhalt,DEE0,ALL#WORLD#EUR#DEU#DEE#DEE0,false,NaN,REGION,DEU,2.0,DISTRICT,2
Stockholm,STOCK,ALL#WORLD#EUR#SWE#STOCO#STOCK,false,NaN,CITY,SWE,2.0,MUNICIPALITY,2
Stockholm,SE11,ALL#WORLD#EUR#SWE#SE1#SE11,false,NaN,REGION,SWE,2.0,MUNICIPALITY,2
Novo Remanso,PORT_BRRMA,ALL#WORLD#SOAME#BRA#PORT_BRRMA,false,NaN,PORT_TERMINAL,BRA,1.0,PORT_TERMINAL,2
Novo Remanso,NOVO_RE,ALL#WORLD#SOAME#BRA#BRANO#AMAZO#ITAAM#NOVO_RE,false,NaN,CITY,BRA,4.0,CITY,2
Dhamra,PORT_INDMQ,ALL#WORLD#ASIA#IND#PORT_INDMQ,false,NaN,PORT_TERMINAL,IND,1.0,PORT_TERMINAL,2
Dhamra,DHAMRA,ALL#WORLD#ASIA#IND#EASTI#ODISH#DHAMRA,false,NaN,CITY,IND,3.0,DISTRICT,2
Bologna,BOLOG,ALL#WORLD#EUR#ITA#ITNE#ITEMR#BOLOG,false,NaN,CITY,ITA,3.0,MUNICIPALITY,2
Bologna,ITH55,ALL#WORLD#EUR#ITA#ITH#ITH5#ITH55,false,NaN,DEPARTMENT,ITA,3.0,MUNICIPALITY,2
Zhanjiang,ZHANJ,ALL#WORLD#ASIA#CHN#GUANG#ZHANJ,false,NaN,CITY,CHN,2.0,PREFECTURE-LEVEL DIVISION,2
Zhanjiang,PORT_CNZHA,ALL#WORLD#ASIA#CHN#PORT_CNZHA,false,NaN,PORT_TERMINAL,CHN,1.0,PORT_TERMINAL,2
Sardinia,ITSAR,ALL#WORLD#EUR#ITA#ITAI#ITSAR,false,NaN,STATE,ITA,2.0,PROVINCE,2
Sardinia,ITG2,ALL#WORLD#EUR#ITA#ITG#ITG2,false,NaN,REGION,ITA,2.0,PROVINCE,2
Rabaul,PORT_RABAUL,ALL#WORLD#OCE#PNG#EASTNEWBRITAIN#PORT_RABAUL,false,NaN,CITY,PNG,2.0,DISTRICT,2
Rabaul,PORT_PGRAB,ALL#WORLD#OCE#PNG#PORT_PGRAB,false,NaN,PORT_TERMINAL,PNG,1.0,PORT_TERMINAL,2
Roth,ROTH---GER,ALL#WORLD#EUR#DEU#BAVAR#ROTH---GER,false,NaN,TERRITORY,DEU,2.0,DISTRICT,2
Roth,DE25B,ALL#WORLD#EUR#DEU#DE2#DE25#DE25B,false,NaN,DEPARTMENT,DEU,3.0,MUNICIPALITY,2
Schwäbisch Hall,SCHWBISCHHALL---GER,ALL#WORLD#EUR#DEU#BADEW#SCHWBISCHHALL---GER,false,NaN,TERRITORY,DEU,2.0,DISTRICT,2
Schwäbisch Hall,DE11A,ALL#WORLD#EUR#DEU#DE1#DE11#DE11A,false,NaN,DEPARTMENT,DEU,3.0,MUNICIPALITY,2
Karachi,KARAD,ALL#WORLD#ASIA#PAK#SINDH#KARAD,false,NaN,CITY,PAK,2.0,DIVISION,2
Karachi,PORT_PKKHI,ALL#WORLD#ASIA#PAK#PORT_PKKHI,false,NaN,PORT_TERMINAL,PAK,1.0,PORT_TERMINAL,2
Mumbai,MUMBA,ALL#WORLD#ASIA#IND#WESTI#MAHAR#MUMBA,false,NaN,CITY,IND,3.0,DISTRICT,2
Mumbai,PORT_INBOM,ALL#WORLD#ASIA#IND#PORT_INBOM,false,NaN,PORT_TERMINAL,IND,1.0,PORT_TERMINAL,2
Pontianak,PONTIANAK,ALL#WORLD#ASIA#IDN#WESTKALIMANTAN#PONTIANAK,false,NaN,CITY,IDN,2.0,REGENCY,2
Pontianak,PORT_IDPNK,ALL#WORLD#ASIA#IDN#PORT_IDPNK,false,NaN,PORT_TERMINAL,IDN,1.0,PORT_TERMINAL,2
Santa Maria,SMARI,ALL#WORLD#SOAME#BRA#BRASO#RIOGS#SMARI,false,NaN,CITY,BRA,3.0,CITY,2
Santa Maria,PORT_BRRIA,ALL#WORLD#SOAME#BRA#PORT_BRRIA,false,NaN,PORT_TERMINAL,BRA,1.0,PORT_TERMINAL,2
Western Transdanubia,HUN_TRANSAN_W,ALL#WORLD#EUR#HUN#HUN_TRANSAN_W,false,NaN,REGION,HUN,1.0,CAPITAL CITY,2
Western Transdanubia,HU22,ALL#WORLD#EUR#HUN#HU2#HU22,false,NaN,REGION,HUN,2.0,DISTRICT,2
Artvin,ARTVN,ALL#WORLD#ASIA#TUR#ARTVN,false,NaN,STATE,TUR,1.0,PROVINCE,2
Artvin,TR905,ALL#WORLD#ASIA#TUR#TR9#TR90#TR905,false,NaN,DEPARTMENT,TUR,3.0,DEPARTMENT,2
Kulmbach,KULMBACH---GER,ALL#WORLD#EUR#DEU#BAVAR#KULMBACH---GER,false,NaN,TERRITORY,DEU,2.0,DISTRICT,2
Kulmbach,DE24B,ALL#WORLD#EUR#DEU#DE2#DE24#DE24B,false,NaN,DEPARTMENT,DEU,3.0,MUNICIPALITY,2
Nagoya,NAGO,ALL#WORLD#ASIA#JPN#NAGO,false,NaN,CITY,JPN,1.0,PREFECTURE,2
Nagoya,PORT_JPNGO,ALL#WORLD#ASIA#JPN#PORT_JPNGO,false,NaN,PORT_TERMINAL,JPN,1.0,PORT_TERMINAL,2
Quinter KS,QUIKS,ALL#WORLD#NOAME#USA#SOPLA#KANSA#QUIKS,false,NaN,CITY,USA,3.0,CITY,2
Quinter KS,PORT_CLQTV,ALL#WORLD#SOAME#CHL#PORT_CLQTV,false,NaN,PORT_TERMINAL,CHL,1.0,PORT_TERMINAL,2
Durban,DURBA,ALL#WORLD#AFR#ZAF#DURBA,false,NaN,CITY,ZAF,1.0,PROVINCE,2
Durban,PORT_ZADUR,ALL#WORLD#AFR#ZAF#PORT_ZADUR,false,NaN,PORT_TERMINAL,ZAF,1.0,PORT_TERMINAL,2
Bucharest,BUCHA,ALL#WORLD#EUR#ROU#BUCHA,false,NaN,CITY,ROU,1.0,MUNICIPALITY,2
Bucharest,RO321,ALL#WORLD#EUR#ROU#RO3#RO32#RO321,false,NaN,DEPARTMENT,ROU,3.0,DEPARTMENT,2
Ponta Porã,POPMA,ALL#WORLD#SOAME#BRA#BRASE#MATOS#POPMA,false,NaN,CITY,BRA,3.0,CITY,2
Ponta Porã,PORT_BRPPA,ALL#WORLD#SOAME#BRA#PORT_BRPPA,false,NaN,PORT_TERMINAL,BRA,1.0,PORT_TERMINAL,2
Southeastern Anatolia,TUR_ANATOLIA_SE,ALL#WORLD#ASIA#TUR#TUR_ANATOLIA_SE,false,NaN,REGION,TUR,1.0,PROVINCE,2
Southeastern Anatolia,TRC,ALL#WORLD#ASIA#TUR#TRC,false,NaN,NATIONAL_REGION,TUR,1.0,PROVINCE,2
Puerto Madryn,PUERTO_MADRYN,ALL#WORLD#SOAME#ARG#PATAR#PUERTO_MADRYN,false,NaN,CITY,ARG,2.0,DEPARTMENT,2
Puerto Madryn,PORT_ARPMY,ALL#WORLD#SOAME#ARG#PORT_ARPMY,false,NaN,PORT_TERMINAL,ARG,1.0,PORT_TERMINAL,2
Kavkaz,KAVKA,ALL#WORLD#EUR#RUS#SOUFD#KRAFS#KAVKA,false,NaN,CITY,RUS,3.0,THIRD-LEVEL ADMINISTRATIVE DIVISION,2
Kavkaz,PORT_RUKZP,ALL#WORLD#EUR#RUS#PORT_RUKZP,false,NaN,PORT_TERMINAL,RUS,1.0,PORT_TERMINAL,2
La Coruña,CORUN,ALL#WORLD#EUR#ESP#SPGAL#CORUN,false,NaN,CITY,ESP,2.0,PROVINCE,2
La Coruña,PORT_ESLCG,ALL#WORLD#EUR#ESP#PORT_ESLCG,false,NaN,PORT_TERMINAL,ESP,1.0,PORT_TERMINAL,2
Los Angeles CA,LOSCA,ALL#WORLD#NOAME#USA#PACIF#CALIF#LOSCA,false,NaN,CITY,USA,3.0,CITY,2
Los Angeles CA,PORT_USLAX,ALL#WORLD#NOAME#USA#PORT_USLAX,false,NaN,PORT_TERMINAL,USA,1.0,PORT_TERMINAL,2
Ekaterinovka,EKATERI,ALL#WORLD#EUR#RUS#FEAFD#PRIFS#EKATERI,false,NaN,CITY,RUS,3.0,THIRD-LEVEL ADMINISTRATIVE DIVISION,2
Ekaterinovka,PORT_RUEKY,ALL#WORLD#EUR#RUS#PORT_RUEKY,false,NaN,PORT_TERMINAL,RUS,1.0,PORT_TERMINAL,2
Naberezhnye Chelny,NABER,ALL#WORLD#EUR#RUS#VOLFD#TATFS#NABER,false,NaN,CITY,RUS,3.0,THIRD-LEVEL ADMINISTRATIVE DIVISION,2
Naberezhnye Chelny,PORT_RUNCY,ALL#WORLD#EUR#RUS#PORT_RUNCY,false,NaN,PORT_TERMINAL,RUS,1.0,PORT_TERMINAL,2
Alessandria,ALESS,ALL#WORLD#EUR#ITA#ITNW#ITPIE#ALESS,false,NaN,CITY,ITA,3.0,MUNICIPALITY,2
Alessandria,ITC18,ALL#WORLD#EUR#ITA#ITC#ITC1#ITC18,false,NaN,DEPARTMENT,ITA,3.0,MUNICIPALITY,2
Suez,SUEZ,ALL#WORLD#AFR#EGY#SUEZ,false,NaN,CITY,EGY,1.0,GOVERNORATE,2
Suez,PORT_EGSUZ,ALL#WORLD#AFR#EGY#PORT_EGSUZ,false,NaN,PORT_TERMINAL,EGY,1.0,PORT_TERMINAL,2
Dumai,DUMA,ALL#WORLD#ASIA#IDN#DUMA,false,NaN,CITY,IDN,1.0,GEOGRAPHICAL UNIT,2
Dumai,PORT_IDDUM,ALL#WORLD#ASIA#IDN#PORT_IDDUM,false,NaN,PORT_TERMINAL,IDN,1.0,PORT_TERMINAL,2
TEXAS,TEXAS,ALL#WORLD#NOAME#USA#SOPLA#TEXAS,false,NaN,STATE,USA,2.0,COUNTY,2
TEXAS,PORT_USTXT,ALL#WORLD#NOAME#USA#PORT_USTXT,false,NaN,PORT_TERMINAL,USA,1.0,PORT_TERMINAL,2
Barranqueras,BARRA,ALL#WORLD#SOAME#ARG#GRCAR#CHAGR#BARRA,false,NaN,CITY,ARG,3.0,CITY,2
Barranqueras,PORT_ARBQS,ALL#WORLD#SOAME#ARG#PORT_ARBQS,false,NaN,PORT_TERMINAL,ARG,1.0,PORT_TERMINAL,2
Gresik,GRESIK,ALL#WORLD#ASIA#IDN#GRESIK,false,NaN,CITY,IDN,1.0,GEOGRAPHICAL UNIT,2
Gresik,PORT_IDGRE,ALL#WORLD#ASIA#IDN#PORT_IDGRE,false,NaN,PORT_TERMINAL,IDN,1.0,PORT_TERMINAL,2
Gabrovo,GABRV,ALL#WORLD#EUR#BGR#GABRV,false,NaN,CITY,BGR,1.0,REGION,2
Gabrovo,BG322,ALL#WORLD#EUR#BGR#BG3#BG32#BG322,false,NaN,DEPARTMENT,BGR,3.0,DEPARTMENT,2
Kilis,KLS,ALL#WORLD#ASIA#TUR#KLS,false,NaN,STATE,TUR,1.0,PROVINCE,2
